date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,ANET,AJG,AIZ,ATO,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT,BDX,BRK.B,BBY,BIIB,BLK,HRB,BA,BKNG,BWA,BXP,BSX,BMY,AVGO,BR,BF.B,CHRW,COG,CDNS,CPB,COF,CPRI,CAH,KMX,CCL,CAT,CBOE,CBRE,CBS,CE,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,COO,CPRT,GLW,CTVA,COST,COTY,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,FANG,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DOV,DOW,DD,DTE,DRE,DUK,DXC,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EFX,EQIX,EQR,ESS,EL,EVRG,ES,RE,EXC,EXPE,EXPD,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FE,FRC,FISV
2018-01-22,237.2253,58.2679,100.6433,228.18,157.266,70.369,197.84,12.65,117.7875,10.7521,210.8964,42.5233,72.6567,163.031,65.65,66.4635,111.4777,122.5938,123.67,267.1,84.7074,182.9995,257.1246,37.705999999999996,101.3238,1164.16,1155.81,66.7154,1327.31,53.2936,57.2221,64.6005,96.5129,58.9835,135.6126,80.4699,171.1323,99.9289,75.8085,183.8236,90.874,59.2488,93.7272,163.13,246.9021,133.8622,65.5165,46.1476,39.2476,172.9711,55.9743,92.1238,40.8113,29.964000000000002,275.68,62.6262,90.7216,78.775,35.0765,117.43,119.6027,788.7,163.0563,117.2242,34.1852,37.2411,31.204,55.9607,69.2993,52.4006,232.9788,215.97,75.5338,347.64,569.9124,25.235,327.9525,1915.77,55.1546,119.029,27.71,61.0042,251.6459,94.9781,54.111999999999995,92.3746,27.658,45.69,45.5496,102.6979,65.7,70.1701,71.49,65.1546,165.8487,132.2469,45.73,57.2383,107.7418,102.91,55.795,26.1748,15.0552,69.13,39.1627,54.5336,370.25,125.1342,330.0,145.7381,48.9756,220.6447,125.3044,73.315,163.2738,40.1655,75.8615,45.8274,92.8787,138.7751,152.3309,42.2078,45.3997,76.6698,74.9527,41.7214,92.4532,36.2974,160.0482,59.0372,74.3391,214.8105,241.2538,45.42,33.4666,,191.3268,20.1818,103.2155,56.5892,181.4134,77.3565,51.3296,99.2071,94.741,78.95,166.4293,57.9039,60.1841,44.306999999999995,131.4102,104.4683,76.5086,26.33,25.09,46.26,100.8415,115.02,69.7281,81.9252,,,99.1899,24.8667,71.9653,86.5302,54.4999,94.6513,80.0787,39.2796,138.3876,59.1833,124.51,117.99,70.2332,72.0376,115.7415,122.5078,421.5937,58.6934,218.135,132.6829,,57.9076,222.5648,36.2568,126.1964,65.1847,81.4125,82.8581,141.06,185.37,26.1276,119.3663,270.0399,97.6767,31.6127,30.5437,88.8693,70.095
2018-01-23,236.2757,57.9353,99.5943,230.27,156.7302,70.6158,200.09,12.94,118.8553,10.7899,209.8615,42.7124,72.6171,163.9979,66.0,67.3555,110.9573,122.9308,125.59,272.16,84.2631,182.912,256.0739,38.2875,98.2383,1176.17,1169.97,66.8745,1362.54,54.0357,57.4093,65.2074,96.1792,60.2792,137.5215,81.6727,171.4881,100.0749,76.304,183.4986,90.71600000000001,59.4635,93.5526,161.85,246.9021,135.2798,65.3209,46.2542,40.1484,173.0102,56.2957,91.4148,40.6776,29.836,273.14,62.4424,91.4356,79.6073,34.4467,118.73,118.95,786.37,165.53900000000002,116.26299999999999,34.4449,37.8723,31.1845,55.9607,68.707,52.391000000000005,231.0103,215.56,75.0112,346.75,566.4733,26.2357,325.6141,1962.94,54.7933,119.6845,27.82,61.1488,252.4044,94.7721,54.896,91.8616,27.9637,45.75,45.4731,102.9121,66.96,69.8837,70.54,64.8234,164.4318,132.4926,45.95,56.521,107.0631,104.55,55.485,26.448,14.7655,69.19,39.6038,54.4155,369.25,123.6805,328.71,149.1434,48.7312,219.6852,123.575,74.3578,163.0365,40.5897,75.8229,45.8849,93.04700000000001,138.6592,151.155,42.4945,45.4668,76.9649,74.4877,41.2836,92.492,36.2493,160.1679,58.8426,75.4088,216.2404,238.6444,44.99,33.321999999999996,,190.3819,20.0658,105.1502,55.9717,180.3129,77.3469,51.3394,99.1872,94.1903,79.04,164.7492,57.7113,60.5504,44.0202,131.5096,106.1594,76.3631,25.7,24.5,46.33,101.7289,114.7,70.4916,82.4878,,,100.447,25.0773,72.676,86.7344,54.4801,94.8353,80.8001,39.4682,135.8435,59.0881,124.4,117.67,70.09899999999999,72.8158,116.7521,122.49799999999999,427.3464,59.2786,223.1696,134.5029,,58.2507,223.6655,36.7142,126.9248,65.6262,82.9135,82.9051,142.59,189.35,26.1661,119.7214,268.1962,97.6176,31.7574,30.1201,89.947,70.195
2018-01-24,237.5995,60.3709,99.7171,232.95,156.4575,69.165,197.78,12.71,120.7414,10.5442,208.4126,42.8822,72.7556,165.168,66.02,62.721000000000004,110.3681,121.9197,125.01,272.28,84.4902,181.6087,254.8072,37.992,96.8994,1171.29,1164.24,66.9774,1357.51,53.7176,53.9622,64.9324,97.4749,62.1938,138.0669,81.2362,173.4116,101.8367,76.2049,182.1988,90.1034,59.9416,92.4568,161.54,249.3563,136.6679,65.3209,46.593,39.9113,170.2544,55.4093,92.1139,40.8972,30.0132,273.14,62.9841,92.2171,79.5976,34.2892,116.9,117.742,793.36,164.6859,116.5737,32.4832,38.3063,31.3506,56.0092,69.2401,52.5151,234.8784,215.61,74.3049,346.5,564.5424,25.8831,324.7409,1955.24,55.4085,118.8072,27.91,61.467,246.6055,94.3113,55.071999999999996,93.1006,27.7171,45.38,45.0238,102.47399999999999,67.27,71.2964,70.95,67.3403,163.3739,133.2396,45.21,58.2013,106.7528,103.11,55.51,26.5045,14.8167,67.7,39.9298,54.4844,376.18,124.0297,329.53,150.7877,47.9982,220.8946,122.7647,74.5799,163.1156,40.6572,76.6917,45.4152,92.8193,137.4322,151.8801,42.3034,45.8309,77.1517,74.3909,41.8186,92.7639,36.134,160.5371,58.861999999999995,75.1816,217.4647,239.2742,44.72,32.8977,,191.18900000000002,19.6891,104.4449,55.7462,180.2364,77.8084,50.8199,100.6063,94.2483,78.64,165.6674,54.6971,61.2037,44.0202,129.5714,105.911,76.3825,26.01,24.67,47.73,101.2556,114.34,70.3519,81.8783,,,100.2167,24.905,72.2365,86.0878,54.7081,95.4936,80.2116,39.5178,135.3997,58.7643,124.79,114.66,69.6292,71.9157,117.3763,123.2232,426.6697,58.9429,222.9001,134.0405,,58.2603,223.9745,36.4093,128.4015,65.7832,81.7853,83.12100000000001,142.13,186.55,27.3443,118.2625,266.6088,99.0257,32.1529,29.273000000000003,89.5805,70.07
2018-01-25,242.0792,61.8381,102.354,236.32,156.6426,69.8953,197.51,12.41,120.6716,10.856,207.9691,43.3623,73.0324,168.2526,66.87,60.1807,114.7868,122.2568,124.95,273.56,84.2631,181.9977,248.287,38.5068,97.7338,1182.14,1170.37,65.4331,1377.95,54.6813,52.2485,66.0892,97.8578,62.6579,139.2357,81.9928,166.5063,101.5934,76.2842,181.6731,90.1034,60.0002,89.1984,159.93,247.7399,137.3766,65.9077,45.9443,40.082,167.2151,54.3182,91.0799,40.9449,30.0034,276.76,63.4967,91.6865,80.2363,34.6875,116.87,117.5179,786.3,163.13299999999998,117.4476,31.0696,38.6712,31.3506,55.1173,70.1384,52.2191,238.5299,215.1,73.8017,353.74,552.8513,25.559,332.9106,1949.67,54.9398,118.2674,28.26,61.2356,237.4176,94.5074,54.92,93.4394,27.234,44.86,45.368,101.5005,67.04,70.6283,71.54,66.9524,164.3735,134.8022,45.81,58.2406,108.9247,104.39,55.33,26.7306,15.149000000000001,68.05,38.7503,53.2942,375.14,123.3312,333.97,150.6223,48.223,221.7742,118.8316,74.5606,164.6975,40.3968,76.682,44.7347,93.0371,141.1808,151.0766,43.0107,45.8405,76.66,74.8849,40.9918,91.958,36.5568,159.4296,57.8792,76.0903,216.7595,243.7332,44.98,32.5988,,194.8407,19.5635,103.51100000000001,55.0306,181.2411,78.443,49.3497,101.9162,94.5478,78.96,165.2083,52.7808,62.1737,43.4171,126.0826,106.4461,77.8958,25.73,24.44,47.03,102.3008,115.07,71.4041,81.6048,,,101.685,24.8955,73.7889,86.6578,53.7367,97.0813,80.895,39.7163,136.3957,59.4405,126.24,114.5,69.6772,73.2096,116.3657,124.2229,424.6103,58.7222,222.6209,134.9456,,61.5388,222.98,36.8571,129.0709,65.4496,81.26899999999999,82.9708,134.94,187.48,27.4597,118.2049,264.2721,99.9514,31.6803,30.2048,89.6598,70.4
2018-01-26,248.0938,62.0337,116.4454,238.89,158.3572,71.5731,201.3,12.95,123.38600000000001,11.0733,212.6607,44.1236,73.9817,164.2397,67.62,62.5755,112.3418,121.7753,128.09,283.97,85.2701,181.8129,257.1246,38.421,97.5398,1187.56,1175.84,66.472,1402.05,54.8548,52.2681,65.1884,97.7989,62.5419,141.3491,82.3905,172.9596,102.6738,77.3742,187.3408,91.615,60.3417,91.0022,163.96,254.4816,141.2356,66.3379,46.5543,39.9208,167.606,55.6431,93.0396,41.6132,30.3677,283.5,68.1779,92.1303,80.3428,35.0302,117.78,119.17399999999999,796.95,163.0467,117.5058,31.4831,37.5962,31.4581,56.0189,71.3329,52.9448,242.398,217.19,75.3306,367.91,563.7066,25.4638,333.0173,1950.48,55.8187,118.54700000000001,28.42,61.9394,240.7778,95.537,55.663999999999994,93.633,27.4411,45.8,45.2532,102.1236,68.14,71.5637,72.42,67.7945,162.1317,134.6647,46.21,58.9579,107.9745,105.17,55.4,26.8059,15.5238,68.6,40.3997,53.3827,377.0,123.8409,330.23,151.5855,47.9982,226.1121,118.3672,74.8406,165.87400000000002,41.0332,77.2998,45.003,93.7299,137.809,152.0467,42.8099,46.5017,77.1321,71.2525,41.6338,93.0358,36.9989,161.2953,58.7647,76.1093,219.0416,245.5228,45.34,33.1484,,195.7857,19.5345,105.4361,56.7657,184.2076,78.8565,49.3497,103.0078,95.1565,79.1,167.5136,53.2142,62.2034,43.3676,129.303,106.6754,78.5554,26.04,24.82,47.19,103.8291,115.43,70.2961,82.0815,,,101.2435,24.971999999999998,73.7235,87.2023,53.023,99.0465,82.1006,40.5797,136.2281,59.4881,128.16,115.2,70.9906,73.4065,116.6729,124.9482,426.95,59.0388,221.2444,135.4768,,61.0622,221.3578,37.0286,129.7108,65.7832,80.5137,83.5623,138.24,190.0,27.7434,117.4563,265.0708,101.3104,32.1722,30.2048,89.9768,71.29
2018-01-29,245.5805,61.9261,115.5948,236.65,157.0322,71.50399999999999,198.23,13.32,122.6375,11.1583,206.2048,43.4253,73.6949,161.1647,67.25,63.4869,109.6611,119.8881,126.79,276.77,85.5761,182.1728,251.88099999999997,37.7632,95.1238,1186.48,1175.58,65.3582,1417.68,53.8525,51.88399999999999,64.3825,97.5829,62.1358,140.57,81.2265,170.66099999999997,102.2942,76.7896,189.2428,91.0222,59.483000000000004,90.944,162.75,253.3284,140.1232,65.3405,45.1697,39.3045,164.1368,53.8994,93.4434,41.1549,29.7966,277.99,67.4815,91.0304,79.7137,34.5115,116.38,117.6445,786.71,161.2829,115.2241,30.1946,37.1129,31.5362,55.9995,71.1255,52.8875,241.0692,215.46,74.1113,358.48,551.8138,25.5686,330.6887,1929.23,55.4867,116.9756,28.33,62.1129,235.6702,94.9388,54.848,93.2264,26.6818,44.56,44.8804,101.8315,67.2,71.8119,72.36,68.0689,157.7839,132.7875,46.34,57.71,107.7224,103.26,55.635,26.1183,15.362,68.73,40.3709,53.1663,374.5,121.2828,332.33,149.951,47.8223,223.7932,117.2802,73.9522,164.12400000000002,41.3128,77.184,44.8113,92.7204,136.1859,150.371,42.1504,45.7064,76.8567,71.4753,40.8362,92.3949,36.924,160.9162,58.0544,74.907,216.2013,243.5432,44.79,33.0231,,195.2049,19.0321,104.6737,56.0991,182.5904,80.4142,47.3601,102.8987,94.9053,79.09,165.2572,53.6956,61.3522,42.8436,128.2693,102.5861,78.8756,25.91,24.7,47.3,103.8686,116.35,69.9143,81.0187,,,100.1783,24.6849,72.2832,85.1775,52.1605,98.001,81.2462,40.4904,135.5871,59.4405,126.9,117.65,69.9744,72.0376,115.5037,122.2824,420.7332,58.7222,219.2324,134.3848,,59.5088,220.9426,36.5236,128.372,65.0179,79.156,82.6328,138.89,185.98,27.1567,116.2566,263.9271,101.1233,31.9986,30.2801,89.73899999999999,71.515
2018-01-30,241.2926,61.0752,109.5178,235.06,155.5807,70.675,196.9,12.87,119.025,10.9694,200.3008,42.9501,72.1722,162.7409,66.56,62.2459,109.3567,121.08200000000001,122.36,270.08,84.3519,179.3327,249.9956,37.7488,95.5216,1177.37,1163.69,65.3489,1437.82,54.0549,51.7954,64.8091,96.8958,61.2558,141.3686,80.6154,165.4291,99.7342,75.8581,182.8105,91.4372,58.3023,88.7814,161.68,239.9435,139.5424,65.1248,43.1557,38.8303,163.1694,51.9998,93.1873,40.5535,29.4618,275.23,67.056,88.8692,79.8202,34.6783,115.02,117.6932,776.67,159.96,113.92299999999999,30.6369,37.0538,31.1454,55.2011,70.8294,52.5438,239.6618,214.41,73.821,352.59,540.1612,25.1969,327.6711,1921.53,55.388999999999996,115.1246,28.03,61.6598,231.3595,94.5466,54.92,91.8906,26.316999999999997,43.98,44.3547,100.7314,66.92,70.5137,71.82,67.9269,158.929,130.9988,45.66,57.3857,106.4716,101.58,54.345,26.2031,15.1745,69.36,40.275,52.3302,376.57,118.2148,322.08,148.9196,47.9885,207.7908,112.9815,73.7591,163.9461,40.7343,75.8905,44.2554,91.7405,136.9588,150.2534,42.3607,45.4285,76.4732,72.3277,41.1864,92.0162,36.5858,157.005,56.8867,75.3425,215.5254,242.8034,44.4,31.1719,,194.8014,19.0225,104.8643,55.7364,179.1837,77.1065,47.5659,100.8246,93.2725,78.93,164.6027,54.0423,60.778,41.0539,125.5061,101.8121,77.3332,24.97,23.87,47.26,102.7741,114.6,70.1285,83.6521,,,100.0344,24.5987,72.6293,84.2247,51.8929,96.8296,80.4394,40.0934,135.666,59.5262,126.74,118.7,69.4759,73.0408,114.1068,120.6261,424.9873,58.1082,218.2794,134.4144,,59.6231,219.6198,36.4855,126.8855,63.7327,79.2708,81.4779,140.95,187.12,27.026,114.7018,257.7846,101.0937,31.8539,30.4213,89.4022,71.27
2018-01-31,240.295,60.8013,106.0587,235.0,156.5549,73.1621,199.76,13.74,116.7497,11.0458,196.7624,42.7706,72.6073,162.8086,66.99,63.7293,109.5728,124.8854,119.32,262.0,85.0134,175.3255,252.0283,38.2199,95.8321,1182.22,1169.94,65.8356,1450.89,54.5753,53.4993,65.2169,97.5731,61.806999999999995,143.8522,80.6736,162.2458,97.0184,75.6103,177.8213,91.6545,58.5951,89.1015,161.65,244.2901,140.3122,65.4778,43.4462,39.6743,163.6189,52.2433,93.4335,41.0022,29.5997,275.82,66.0791,88.2614,80.2266,34.6875,115.62,120.4405,765.44,163.3439,119.1176,30.9158,37.754,31.2627,55.2011,71.1058,52.6966,239.1106,214.38,70.6956,347.81,539.6905,25.2922,343.8359,1912.05,54.9398,119.2603,27.96,60.3487,238.128,94.5368,55.44,88.5317,25.9817,44.86,44.4981,101.2084,66.0,68.5282,71.37,67.7566,157.97799999999998,132.0799,45.69,56.6094,104.8718,101.16,53.62,26.5422,15.1745,69.13,40.6969,52.4679,377.25,118.3281,324.76,151.92600000000002,47.7441,208.2506,110.8766,74.2516,166.5463,40.0498,75.7554,44.2072,91.8098,136.8912,150.4004,42.7717,45.601000000000006,76.6895,71.9112,41.3712,92.4629,36.7211,157.0849,57.2273,76.0714,214.9574,244.613,44.07,30.1016,,191.8091,18.9452,107.4756,55.6482,179.9014,75.6642,48.0756,100.5071,92.6058,78.04,162.5612,54.6682,60.193999999999996,40.9056,124.7408,106.962,77.4108,25.07,23.86,46.9,101.6796,115.0,71.1713,82.9957,,,101.3779,25.2783,73.4149,84.6926,52.2399,96.0164,79.7084,40.2721,135.7646,59.5548,126.58,126.96,69.2458,73.7815,113.9383,122.4392,440.0992,59.106,224.2767,132.7714,,60.1283,221.8889,36.6951,126.0192,63.7229,79.8158,81.9662,144.54,186.89,26.6049,115.9399,258.7903,100.7983,31.9311,30.9673,88.7088,70.42
2018-02-01,237.8393,60.8208,109.9525,253.13,156.3211,72.3923,199.38,13.25,117.04899999999999,10.998,198.8618,43.4932,72.014,161.2808,67.56,62.1295,107.226,120.5717,118.09,255.57,84.0854,173.6526,252.4702,37.5757,95.7836,1181.59,1167.7,65.4518,1390.0,53.2069,53.0659,64.3256,98.1621,62.0487,143.2289,79.3835,164.5347,96.6485,77.2058,177.35299999999998,91.7039,59.8831,88.8784,163.4,240.4264,142.5921,65.4876,43.2719,38.6881,163.9609,51.9024,94.5561,40.5344,29.7082,275.0,66.9206,89.7858,79.6363,36.2714,115.57,117.3133,764.38,157.3143,116.865,31.2042,37.823,31.7511,55.98,69.0525,53.1835,237.713,217.25,70.7343,346.0,542.9471,24.9205,346.3295,1903.69,55.0668,114.9029,27.63,60.5415,229.2569,94.3113,55.023999999999994,89.0351,25.8338,42.23,44.7179,101.9483,65.93,65.9222,70.81,67.2835,157.4539,134.2126,45.81,57.9065,103.5628,100.34,53.365,26.1089,15.2938,68.29,39.8627,54.0122,371.18,118.5358,314.72,151.2742,47.3923,204.9122,112.0723,74.5123,163.3133,40.204,76.4504,45.0837,92.4729,135.5773,155.7215,42.2078,45.4668,76.2175,71.0297,40.7486,94.2205,36.3442,158.9008,57.7527,74.5473,216.1523,243.5532,43.62,30.5548,,190.4311,18.2206,107.7616,55.4619,181.021,75.7603,47.1248,101.0826,94.2096,77.55,163.958,54.3312,60.1148,41.746,125.8739,103.1689,78.2062,25.28,24.17,47.16,100.8513,113.87,70.6685,82.3159,,,100.0152,25.8143,71.8624,84.6416,53.6276,95.2806,83.40100000000001,45.8395,136.5633,58.8024,126.98,128.18,69.5813,72.3095,115.4443,121.6747,429.8022,57.878,218.6837,132.3779,,57.3358,222.2172,36.0567,127.102,63.3501,78.4581,83.62799999999999,145.03,193.09,26.3822,113.0126,258.1494,100.5521,32.4713,30.7037,89.6994,70.05
2018-02-02,235.1821,60.3415,108.8468,248.2,152.8529,70.4875,195.64,12.45,113.696,10.6254,194.2786,43.1343,70.4517,157.4612,65.72,62.5949,103.6027,119.5125,116.15,257.38,80.8077,167.7877,245.4001,37.4122,95.0268,1119.2,1111.9,64.9558,1429.95,52.8985,51.3128,64.2402,94.9031,60.9561,141.4368,78.7821,161.0917,93.4655,76.5517,178.7389,90.1528,57.6778,86.4152,160.29,235.7447,141.7137,63.3795,41.4612,38.4511,156.8467,49.3696,92.9868,39.5511,28.7216,273.48,66.3209,88.7148,78.8718,35.2618,111.64,115.51100000000001,750.58,157.1705,114.2142,30.0245,36.9453,31.2138,54.8409,67.6705,52.6202,233.3725,209.12,68.9345,343.83,526.741,24.263,338.5382,1859.1,53.1918,115.0475,27.39,61.1971,226.079,92.9287,53.6,88.8512,24.838,41.1,42.63399999999999,98.8817,65.27,64.3949,68.75,66.1859,152.844,132.3354,44.11,54.4378,101.8951,99.8,51.875,25.9488,15.1064,66.39,38.2709,52.4679,387.5,111.9373,311.64,149.1045,45.2812,204.3625,109.6413,73.7495,159.9913,39.4616,74.6476,44.3228,91.2456,126.4763,155.9174,41.5579,44.7769,74.4669,70.1579,39.9899,92.2104,35.4745,154.1814,56.1666,73.7995,211.451,241.2638,43.44,30.1595,,187.9901,17.4381,106.8371,54.1582,176.3704,73.5103,45.4488,101.4002,92.7894,75.65,161.135,52.5978,59.4516,39.5806,121.7192,102.9109,76.6056,23.81,22.8,46.79,98.051,108.83,70.4637,80.6593,,,99.1131,25.6325,71.5725,84.1311,52.111000000000004,96.1035,80.7716,43.9638,135.1532,58.669,131.83,124.53,67.6544,71.2406,111.7884,119.0678,422.8506,57.5134,216.9606,132.2107,,56.5638,221.7054,35.9424,124.6705,62.4082,78.2477,79.3654,144.13,190.28,25.9272,110.8915,252.2732,99.2719,31.96,30.2237,89.42200000000001,68.775
2018-02-05,222.0115,57.4462,103.4975,239.37,147.9137,67.0924,190.27,11.57,109.6343,10.1285,185.7923,41.8056,67.4556,151.1663,62.81,60.8303,103.2492,115.4299,112.72,242.4,78.1026,160.4832,234.4709,36.7488,92.1937,1062.39,1055.8,61.8109,1390.0,52.1853,49.1024,63.036,90.3189,58.6258,138.3396,76.4542,154.2537,89.4551,73.232,167.0211,87.34700000000001,55.4726,82.8174,156.02,227.14,138.5061,60.3596,39.6312,37.6166,152.9279,47.0609,89.9566,38.7588,26.1661,265.37,64.0963,85.0775,76.7524,33.928000000000004,109.18,111.1271,731.59,152.4351,110.5052,28.4097,36.0083,29.5628,52.9425,64.6793,50.5005,221.2762,196.8,65.8187,328.31,504.3099,23.3195,319.1036,1825.93,51.1216,110.613,26.4,58.7677,218.9937,88.8593,51.711999999999996,87.4379,23.7435,39.29,42.2708,94.4326,64.05,61.4167,64.82,64.3787,146.6231,128.2862,41.78,53.1407,97.6095,93.74,49.69,25.346,14.314,63.41,36.6311,50.4514,372.57,106.0091,300.3,143.3641,46.3465,196.3163,106.6372,70.8625,154.6918,37.3888,71.0131,42.0691,88.1576,122.6987,150.8708,40.841,43.0138,72.0771,67.6201,38.1319,88.0932,34.4502,151.0984,54.4345,73.0138,206.6615,230.9362,41.71,28.7132,,179.8992,16.6942,105.3218,50.9626,171.2987,70.5007,43.8512,95.962,91.031,72.84,153.3791,50.5756,57.946999999999996,38.2161,119.5424,99.6815,72.6381,22.78,21.71,44.73,94.4618,105.24,69.5419,77.0256,,,97.8848,24.5126,70.8991,81.749,49.9104,94.0124,77.4397,42.0485,130.2129,57.6309,126.7,121.64,65.6124,69.7685,108.5486,116.0394,415.5606,55.6907,209.8467,132.1221,,55.5917,217.6693,35.1801,123.1052,60.6128,76.3642,74.8493,136.18,181.26,25.2011,107.993,245.0068,95.71700000000001,30.5805,29.7436,87.3715,65.055
2018-02-06,224.1122,57.5734,105.0947,232.11,150.6999,68.7899,194.47,11.65,111.9695,10.1094,187.9607,41.5195,67.6831,154.9278,63.67,61.2666,105.596,114.1397,114.91,241.45,79.0898,163.7221,237.1124,36.0661,93.7267,1084.43,1080.6,62.2696,1442.84,51.077,50.5036,61.5473,92.449,58.268,136.5184,76.9953,154.4172,89.1047,74.0347,168.8371,87.4952,56.0971,85.8625,157.1,231.4571,138.0916,61.1048,39.8152,37.5692,159.3191,48.9507,91.3977,40.0953,24.9427,272.38,63.2549,85.3766,75.5137,34.1133,112.62,110.036,745.07,153.6142,110.9227,28.255,36.4225,30.4811,54.0231,65.8146,51.2834,223.9337,201.24,68.0249,332.86,514.1565,23.9866,330.776,1858.66,52.8891,111.1721,26.72,58.7098,230.7834,89.1044,52.008,87.8638,24.2562,39.58,43.1502,95.8345,65.44,62.4667,65.32,65.5425,151.7959,114.9298,42.53,52.8754,100.1208,96.25,51.835,24.7903,14.544,63.99,37.4366,51.9958,369.75,110.6158,304.33,141.9339,46.7863,197.4958,107.1807,70.0997,154.5831,38.7289,72.5154,42.9552,88.2071,126.2058,154.4867,40.2962,42.803000000000004,72.67699999999999,68.2013,38.5891,90.0838,34.5081,148.7138,54.4345,71.8305,211.8428,229.2266,41.76,28.7325,,182.104,16.8391,103.4538,52.7565,167.2988,71.1737,45.193999999999996,96.3093,91.1856,74.03,158.1264,51.1341,57.8678,37.9492,121.1626,99.8439,73.8603,23.84,22.66,43.32,96.2367,107.85,69.0019,78.0102,,,95.3513,24.4265,69.6646,81.6214,51.8235,95.8615,78.4839,42.4653,129.9072,57.488,127.08,123.13,66.3889,69.1591,107.2705,116.0492,416.5661,55.3645,210.6456,134.9948,,54.8388,233.9779,34.7513,125.3005,60.7011,76.2304,73.563,139.73,185.31,25.6658,107.7051,246.6632,94.2596,30.8892,29.4104,88.7583,65.375
2018-02-07,223.6902,57.3876,107.3819,239.02,151.148,68.5531,192.34,11.6,109.7042,10.0139,185.463,41.5098,67.2974,152.9842,64.48,62.275,104.7024,114.5441,117.15,234.33,78.9417,165.7257,242.2971,36.0565,93.9886,1055.41,1048.58,62.5129,1416.78,51.2601,50.7207,61.1112,91.8895,58.471000000000004,136.3528,76.0202,153.9844,91.7134,73.4897,169.6208,87.2185,57.2973,82.7689,155.03,235.0153,138.7134,61.497,38.295,37.1804,155.9085,47.431000000000004,92.4735,40.2767,24.7651,281.62,63.9416,85.3766,75.9492,34.2059,110.54,110.6303,728.33,151.7257,111.447,27.8585,38.7896,30.5299,53.8771,64.7089,51.3885,218.4219,200.37,68.9538,326.89,511.31300000000005,24.5298,337.7717,1882.68,53.7094,111.1914,26.32,60.3776,227.9032,89.8595,52.06399999999999,89.6062,23.0434,38.57,42.8252,95.523,66.11,62.1804,65.4,65.4006,149.7869,112.5956,42.54,52.5118,98.7827,95.16,52.19,24.828000000000003,14.5355,63.48,37.8585,51.1793,363.55,108.8316,272.21,143.5295,46.2976,195.3468,104.6608,70.1286,154.8303,38.8928,72.6802,43.1863,86.7026,123.491,156.721,40.2962,42.6976,75.2537,67.9688,39.056,90.8704,34.6821,147.7659,54.1328,71.2436,209.7468,230.4163,41.74,28.7518,,180.3126,16.8874,103.6444,51.9233,165.2988,71.4911,45.3704,94.5231,91.8619,74.66,157.6966,51.8564,57.7094,36.3473,117.7831,99.5286,74.3357,23.12,21.95,45.1,96.5128,106.08,68.676,78.0805,,,95.2649,24.2829,69.5805,81.7405,51.0999,95.8227,77.4777,42.0088,131.268,56.8499,129.7,123.05,66.1109,69.0641,104.8034,115.2553,411.9542,54.549,209.6734,132.5255,,54.2193,238.2071,34.4463,127.3186,60.9562,76.8901,72.2391,141.39,180.18,25.7723,106.8605,247.6196,95.2936,31.1979,29.3342,89.3131,64.585
